nces_id,school_name,american_indian/alaska_native,asian,black,hispanic,white,native_hawaiian/pacific_islander,two_or_more,total_enrollment,student_teacher_ratio,zip,county,address,free_lunch,reduced_lunch,is_special_ed,is_charter,status
361950001781,MINEOLA MIDDLE SCHOOL,0,100,15,213,302,1,25,656.0,12.0200000,11501,Nassau County,200 EMORY RD,178.00000,9.00000,0,0,Open
361953001782,MINERVA CENTRAL SCHOOL,0,1,0,6,94,0,1,102.0,4.3100000,12857,Essex County,PO BOX 39,60.00000,1.00000,0,0,Open
361089000864,MINERVA DELAND SCHOOL,–,10,19,26,313,–,24,395.0,9.2400000,14450,Monroe County,140 HULBURT RD,†,†,0,0,Open
362205003128,MINETTO ELEMENTARY SCHOOL,1,0,0,10,365,0,23,399.0,10.4300000,13115,Oswego County,2411 COUNTY RT 8,142.00000,0.00000,0,0,Open
361956001783,MINISINK VALLEY ELEMENTARY SCHOOL,0,11,19,112,318,0,12,472.0,12.7300000,10973,Orange County,PO BOX 217,108.00000,10.00000,0,0,Open
361956001784,MINISINK VALLEY HIGH SCHOOL,4,19,96,270,717,2,7,1116.0,12.3300000,10973,Orange County,PO BOX 217-RT 6,311.00000,34.00000,0,0,Open
361956004822,MINISINK VALLEY INTERMEDIATE SCHOOL,1,14,22,100,333,0,0,470.0,12.5000000,10973,Orange County,PO BOX 217,139.00000,10.00000,0,0,Open
361956001785,MINISINK VALLEY MIDDLE SCHOOL,0,16,58,193,551,0,7,826.0,11.1900000,10973,Orange County,PO BOX 217,233.00000,25.00000,0,0,Open
362820003803,MINNESAUKE ELEMENTARY SCHOOL,2,60,12,70,448,0,41,633.0,13.7600000,11733,Suffolk County,PO BOX 9050,68.00000,6.00000,0,0,Open
360999000775,MINOA ELEMENTARY SCHOOL,4,0,9,2,291,0,10,316.0,13.7700000,13116,Onondaga County,501 N MAIN ST,116.00000,13.00000,0,0,Open
363192004248,MLK JR HIGH TECH & COMPUTER MAGNET SCHOOL,0,2,159,259,15,0,18,453.0,17.7900000,10701,Westchester County,135 LOCUST HILL AVE,344.00000,18.00000,0,0,Open
363198004283,MOHANSIC SCHOOL,0,28,13,80,350,0,21,492.0,10.2500000,10598,Westchester County,704 LOCKSLEY RD,58.00000,1.00000,0,0,Open
360012706487,MOHAWK VALLEY PSYCHIATRIC CENTER FOR CHILDREN & YOUTH,0,0,2,1,13,0,0,20.0,†,13502,Oneida County,1400 NOYES ST,†,†,1,0,Open
360000404545,MOHONASEN SENIOR HIGH SCHOOL,7,30,58,101,632,5,54,890.0,12.7400000,12303,Schenectady County,2072 CURRY RD,341.00000,37.00000,0,0,Open
361932003198,MONHAGEN MIDDLE SCHOOL,0,11,195,482,80,2,32,803.0,10.3100000,10940,Orange County,555 COUNTY RT 78,532.00000,39.00000,0,0,Open
362517003486,MONICA B LEARY ELEMENTARY SCHOOL,1,127,30,23,245,1,36,463.0,10.2900000,14543,Monroe County,5509 E HENRIETTA RD,150.00000,18.00000,0,0,Open
368050004641,MONROE 1 BOCES,0,14,132,86,303,0,45,582.0,4.0500000,14450,Monroe County,41 O'CONNOR RD,†,†,1,0,Open
368052004642,MONROE 2-ORLEANS BOCES,0,4,60,63,209,0,35,371.0,3.6600000,14559,Monroe County,3599 BIG RIDGE RD,†,†,1,0,Open
362475006710,MONROE LOWER SCHOOL,0,3,89,134,4,0,0,230.0,9.4300000,14607,Monroe County,164 ALEXANDER ST,220.00000,0.00000,0,0,Open
361965001795,MONROE-WOODBURY HIGH SCHOOL,7,148,250,"1,006",865,2,58,2337.0,13.9400000,10917,Orange County,155 DUNDERBERG RD,834.00000,91.00000,0,0,Open
361965001794,MONROE-WOODBURY MIDDLE SCHOOL,1,98,188,704,499,5,62,1557.0,11.3400000,10917,Orange County,199 DUNDERBERG RD,618.00000,78.00000,0,0,Open
362601003585,MONT PLEASANT MIDDLE SCHOOL,0,160,185,180,88,3,92,708.0,12.0600000,12303,Schenectady County,1121 FOREST RD,528.00000,0.00000,0,0,Open
361971001805,MONTAUK SCHOOL,0,1,6,87,193,0,10,297.0,7.4300000,11954,Suffolk County,50 S DORSET DR,†,†,0,0,Open
362832003815,MONTEBELLO ROAD SCHOOL,7,31,34,160,79,0,14,325.0,9.2300000,10901,Rockland County,50 MONTEBELLO RD,†,†,0,0,Open
360246000222,MONTESSORI MAGNET SCHOOL,1,42,74,34,141,0,32,324.0,13.1900000,12205,Albany County,45 TREMONT ST,89.00000,0.00000,0,0,Open
363192004269,MONTESSORI SCHOOL 27,0,17,52,232,17,0,14,332.0,18.0500000,10705,Westchester County,132 VALENTINE LN,171.00000,23.00000,0,0,Open
363192001527,MONTESSORI SCHOOL 31,1,17,61,201,65,1,14,360.0,17.4700000,10710,Westchester County,7 RAVENSWOOD RD,179.00000,17.00000,0,0,Open
361494001248,MONTGOMERY C SMITH ELEMENTARY SCHOOL,1,61,116,139,302,0,100,719.0,11.3800000,12534,Columbia County,102 HARRY HOWARD AVE,443.00000,0.00000,0,0,Open
361968001801,MONTGOMERY ELEMENTARY SCHOOL,0,12,21,158,321,0,25,537.0,12.3700000,12549,Orange County,141 UNION ST,150.00000,18.00000,0,0,Open
361974001810,MONTICELLO HIGH SCHOOL,0,17,140,331,311,0,49,848.0,10.1800000,12701,Sullivan County,39 BREAKEY AVE,488.00000,18.00000,0,0,Open
362125003020,MOOERS ELEMENTARY SCHOOL,0,2,6,6,311,0,1,326.0,13.5000000,12958,Clinton County,16 SCHOOL ST,142.00000,3.00000,0,0,Open
361980001813,MORAVIA JUNIOR-SENIOR HIGH SCHOOL,2,1,4,13,428,0,9,457.0,10.3900000,13118,Cayuga County,PO BOX 1189,195.00000,14.00000,0,0,Open
362724003716,MOREAU ELEMENTARY SCHOOL,0,0,1,8,279,0,2,290.0,12.6600000,12803,Saratoga County,76 BLUEBIRD RD,107.00000,2.00000,0,0,Open
361752001569,MORGAN ROAD ELEMENTARY SCHOOL,1,13,46,26,283,1,22,392.0,13.6600000,13090,Onondaga County,7795 WETZEL RD,135.00000,15.00000,0,0,Open
361752006760,MORGAN ROAD MIDDLE SCHOOL,2,28,54,36,312,0,26,458.0,10.9000000,13090,Onondaga County,4340 WETZEL RD,191.00000,13.00000,0,0,Open
361983001814,MORIAH ELEMENTARY SCHOOL,0,3,6,0,366,0,1,376.0,10.0100000,12974,Essex County,39 VIKING LN,163.00000,0.00000,0,0,Open
361983001815,MORIAH JUNIOR-SENIOR HIGH SCHOOL,0,0,3,0,305,0,1,310.0,9.0000000,12974,Essex County,39 VIKING LN,126.00000,0.00000,0,0,Open
361869004675,MORICHES ELEMENTARY SCHOOL,2,19,114,443,210,0,58,846.0,14.6400000,11955,Suffolk County,16 LOUIS AVE,473.00000,14.00000,0,0,Open
360008605693,MORRIS ACADEMY FOR COLLABORATIVE STUDIES,1,2,90,300,3,0,1,400.0,10.9900000,10456,Bronx County,1110 BOSTON RD,381.00000,5.00000,0,0,Open
361986001816,MORRIS CENTRAL SCHOOL,0,4,0,8,284,0,10,307.0,7.9400000,13808,Otsego County,PO BOX 40,118.00000,7.00000,0,0,Open
360000904666,MORRISONVILLE ELEMENTARY SCHOOL,1,1,1,5,345,0,15,368.0,12.1100000,12962,Clinton County,47 SAND RD,139.00000,11.00000,0,0,Open
361989001817,MORRISTOWN CENTRAL SCHOOL,0,3,0,5,306,0,2,316.0,9.4300000,13664,St. Lawrence County,PO BOX 217,179.00000,15.00000,0,0,Open
361992001819,MORRISVILLE MIDDLE SCHOOL HIGH SCHOOL,0,1,3,4,278,0,9,295.0,8.9900000,13408,Madison County,PO BOX 990,129.00000,20.00000,0,0,Open
362580003545,MORSE SCHOOL,0,4,4,41,239,0,17,305.0,10.7500000,12477,Ulster County,CALL BOX A,152.00000,4.00000,0,0,Open
362376003306,MORSE YOUNG MAGNET SCHOOL,0,8,189,183,23,1,30,434.0,9.8800000,12601,Dutchess County,101 MANSION ST,355.00000,0.00000,0,0,Open
360007905998,MOSAIC PREPARATORY ACADEMY,7,0,70,146,10,0,3,236.0,10.8600000,10029,New York County,141 E 111TH ST,228.00000,0.00000,0,0,Open
360909000699,MOSES DEWITT ELEMENTARY SCHOOL,0,20,16,17,167,1,25,246.0,18.0200000,13214,Onondaga County,201 JAMESVILLE RD,81.00000,1.00000,0,0,Open
360012106175,MOTT HALL BRIDGES ACADEMY,3,0,88,28,1,0,1,121.0,7.2200000,11212,Kings County,210 CHESTER ST,117.00000,1.00000,0,0,Open
360008605793,MOTT HALL BRONX HIGH SCHOOL,5,3,84,239,3,0,1,335.0,11.5200000,10457,Bronx County,1595 BATHGATE AVE,310.00000,5.00000,0,0,Open
360107106328,MOTT HALL CHARTER SCHOOL,0,1,85,96,1,0,0,183.0,†,10456,Bronx County,1260 FRANKLIN AVE,175.00000,1.00000,0,1,Open
360008506162,MOTT HALL COMMUNITY SCHOOL,3,16,38,161,9,1,0,228.0,11.0100000,10465,Bronx County,650 HOLLYWOOD AVE,188.00000,3.00000,0,0,Open
360008105639,MOTT HALL HIGH SCHOOL,2,1,93,137,4,0,3,240.0,9.0300000,10030,New York County,6 EDGECOMBE AVE,222.00000,5.00000,0,0,Open
360007805629,MOTT HALL II,2,13,126,162,64,0,12,380.0,13.8200000,10025,New York County,234 W 109TH ST,249.00000,11.00000,0,0,Open
360008605663,MOTT HALL III,0,3,114,186,6,0,0,309.0,11.0600000,10456,Bronx County,580 CROTONA PARK S,292.00000,4.00000,0,0,Open
360012105724,MOTT HALL IV,2,2,65,36,3,0,2,110.0,7.6200000,11212,Kings County,411 THATFORD AVE,107.00000,0.00000,0,0,Open
360008304517,MOTT HALL SCHOOL (THE),2,9,24,189,40,0,11,276.0,12.8600000,10032,New York County,401 W 164TH ST,169.00000,18.00000,0,0,Open
360009005805,MOTT HALL V,19,15,81,531,6,1,1,654.0,10.4900000,10472,Bronx County,1551 E 172ND ST,597.00000,13.00000,0,0,Open
360096006013,MOTT HAVEN ACADEMY CHARTER SCHOOL,3,2,102,319,6,1,4,437.0,13.6600000,10454,Bronx County,170 BROWN PL,405.00000,3.00000,0,1,Open
360008406352,MOTT HAVEN COMMUNITY HIGH SCHOOL,1,0,75,145,4,1,0,226.0,8.2600000,10455,Bronx County,455 SOUTHERN BLVD,206.00000,0.00000,0,0,Open
360008405187,MOTT HAVEN VILLAGE PREPARATORY HIGH SCHOOL,0,1,34,138,2,1,0,176.0,7.8900000,10455,Bronx County,701 ST ANNS AVE,172.00000,1.00000,0,0,Open
361833004595,MOTT ROAD ELEMENTARY SCHOOL,0,48,6,11,351,1,32,449.0,15.1800000,13066,Onondaga County,7173 MOTT RD,73.00000,12.00000,0,0,Open
360008606312,MOUNT EDEN CHILDREN'S ACADEMY,3,0,75,338,1,1,2,420.0,13.5100000,10452,Bronx County,1501 JEROME AVE,384.00000,13.00000,0,0,Open
361995001824,MOUNT KISCO ELEMENTARY SCHOOL,2,9,11,379,83,0,10,494.0,12.5400000,10549,Westchester County,47 W HYATT AVE,236.00000,62.00000,0,0,Open
363093004154,MOUNT MARKHAM ELEMENTARY SCHOOL,0,0,1,2,443,0,0,446.0,14.8700000,13491,Herkimer County,500 FAIRGROUND RD,†,†,0,0,Open
363093004155,MOUNT MARKHAM MIDDLE SCHOOL,0,2,1,7,290,0,2,302.0,9.1500000,13491,Herkimer County,500 FAIRGROUND RD,150.00000,15.00000,0,0,Open
363093004156,MOUNT MARKHAM SENIOR HIGH SCHOOL,0,2,2,9,290,0,4,307.0,9.5900000,13491,Herkimer County,500 FAIRGROUND RD,137.00000,12.00000,0,0,Open
362001004515,MOUNT MORRIS ELEMENTARY SCHOOL,0,0,3,68,240,0,4,315.0,9.2800000,14510,Livingston County,30 BONADONNA AVE,187.00000,0.00000,0,0,Open
362001004344,MOUNT MORRIS MIDDLE/SENIOR HIGH SCHOOL,0,2,7,46,154,0,8,219.0,7.0500000,14510,Livingston County,30 BONADONNA AVE,132.00000,0.00000,0,0,Open
362706003682,MOUNT PLEASANT ELEMENTARY SCHOOL,1,43,15,72,365,0,10,506.0,13.0600000,11787,Suffolk County,33 PLAISTED AVE,69.00000,3.00000,0,0,Open
360847000652,MOUNT PLEASANT-COTTAGE SCHOOL,1,0,64,33,11,0,3,112.0,8.5200000,10570,Westchester County,PO BOX 8,92.00000,0.00000,1,0,Open
362004001829,MOUNT SINAI ELEMENTARY SCHOOL,0,29,7,110,491,0,17,654.0,13.5600000,11766,Suffolk County,PO BOX 397,84.00000,3.00000,0,0,Open
362004004304,MOUNT SINAI MIDDLE SCHOOL,0,47,5,96,529,1,16,694.0,11.2200000,11766,Suffolk County,PO BOX 397,76.00000,2.00000,0,0,Open
362010001839,MOUNT VERNON HIGH SCHOOL,1,11,678,281,36,0,6,1014.0,12.7700000,10552,Westchester County,100 CALIFORNIA RD,669.00000,0.00000,0,0,Open
362010001836,MOUNT VERNON HONOR ACADEMY,0,3,209,81,10,0,10,313.0,10.0400000,10553,Westchester County,195 N COLUMBUS AVE,158.00000,0.00000,0,0,Open
362010001832,MOUNT VERNON LEADERSHIP ACADEMY,1,3,147,198,30,0,2,381.0,11.1000000,10552,Westchester County,455 N HIGH ST,236.00000,0.00000,0,0,Open
362010006668,MOUNT VERNON STEAM ACADEMY,0,23,447,235,48,0,2,755.0,15.8300000,10552,Westchester County,350 GRAMATAN AVE,500.00000,0.00000,0,0,Open
360118900804,MOUNTAIN VIEW CAMPUS,0,3,0,0,197,0,0,200.0,6.1700000,12932,Essex County,PO BOX 158,98.00000,16.00000,0,0,Open
360008503740,MS 101 EDWARD R BYRNE,4,60,64,368,65,2,5,568.0,13.4900000,10465,Bronx County,2750 LAFAYETTE AVE,366.00000,28.00000,0,0,Open
360009104523,MS 113 RONALD EDMONDS LEARNING CENTER,1,4,106,72,2,1,2,188.0,7.5200000,11205,Kings County,300 ADELPHI ST,167.00000,3.00000,0,0,Open
360009002477,MS 129 ACADEMY FOR INDEPENDENT LEARNING AND LEADERSHIP,5,1,67,164,6,1,1,245.0,7.9900000,10460,Bronx County,2055 MAPES AVE,232.00000,0.00000,0,0,Open
360007704402,MS 131,1,135,24,111,14,2,4,291.0,7.2400000,10002,New York County,100 HESTER ST,260.00000,9.00000,0,0,Open
360012305269,MS 137 AMERICA'S SCHOOL OF HEROES,93,638,73,760,53,17,14,1648.0,14.0200000,11417,Queens County,109-15 98TH ST,1289.00000,76.00000,0,0,Open
360009902568,MS 158 MARIE CURIE,6,477,27,179,80,5,9,783.0,12.4700000,11361,Queens County,46-35 OCEANIA ST,451.00000,58.00000,0,0,Open
360008802628,MS 180 DR DANIEL HALE WILLIAMS,8,8,492,213,9,1,7,738.0,11.6100000,10475,Bronx County,700 BAYCHESTER AVE,563.00000,49.00000,0,0,Open
360007904412,MS 224 MANHATTAN EAST SCHOOL FOR ARTS & ACADEMICS,1,5,51,101,15,0,8,181.0,12.1000000,10029,New York County,410 E 100TH ST,148.00000,2.00000,0,0,Open
360007803552,MS 243 CENTER SCHOOL,0,19,24,40,147,2,19,251.0,13.9400000,10024,New York County,100 W 84TH ST,49.00000,7.00000,0,0,Open
360007803572,MS 245 COMPUTER SCHOOL (THE),4,13,43,109,160,0,35,364.0,13.0000000,10024,New York County,100 W 77TH ST,111.00000,7.00000,0,0,Open
360009502760,MS 246 WALT WHITMAN,3,8,200,117,16,1,1,346.0,13.1000000,11226,Kings County,72 VERONICA PL,299.00000,2.00000,0,0,Open
360007803579,MS 247 DUAL LANGUAGE MIDDLE SCHOOL,1,2,2,194,6,1,0,206.0,8.5100000,10024,New York County,100 W 77TH ST,194.00000,2.00000,0,0,Open
360007704408,MS 255 SALK SCHOOL OF SCIENCE,2,113,9,40,170,3,32,369.0,14.2500000,10003,New York County,320 E 20TH ST,79.00000,12.00000,0,0,Open
360009104483,MS 266 PARK PLACE COMMUNITY MIDDLE SCHOOL,0,0,39,35,4,0,3,81.0,4.8600000,11217,Kings County,62 PARK PL,68.00000,1.00000,0,0,Open
360009404053,MS 267 MATH SCIENCE & TECHNOLOGY,5,0,100,35,2,1,1,144.0,9.6000000,11221,Kings County,800 GATES AVE,121.00000,4.00000,0,0,Open
360007706602,MS 297,1,26,37,151,87,1,18,322.0,9.8800000,10038,New York County,75 MORTON ST,195.00000,10.00000,0,0,Open
360008505121,MS 301 PAUL L DUNBAR,5,0,60,97,3,0,2,167.0,6.7400000,10456,Bronx County,890 CAULDWELL AVE,163.00000,0.00000,0,0,Open
360008505122,MS 302 LUISA DESSUS CRUZ,0,1,52,252,6,0,1,312.0,9.9500000,10455,Bronx County,681 KELLY ST,297.00000,3.00000,0,0,Open
360008305645,MS 319 MARIE TERESA,0,0,3,224,3,0,0,230.0,6.9400000,10032,New York County,21 JUMEL PL,210.00000,3.00000,0,0,Open
360008305647,MS 324 PATRIA MIRABAL,2,2,17,191,7,0,0,219.0,9.2600000,10032,New York County,21 JUMEL PL,197.00000,5.00000,0,0,Open
360009402163,MS 35 STEPHEN DECATUR,1,1,146,24,4,1,0,177.0,6.5300000,11233,Kings County,272 MACDONOUGH ST,159.00000,5.00000,0,0,Open
360010006548,MS 358,5,113,60,169,5,1,1,354.0,16.0900000,11432,Queens County,88-06 164TH ST,307.00000,7.00000,0,0,Open
360008703811,MS 390,0,0,63,260,4,1,0,328.0,9.7000000,10453,Bronx County,1930 ANDREWS AVE,317.00000,3.00000,0,0,Open
360009504883,MS 394,0,3,162,59,0,4,2,230.0,10.1800000,11213,Kings County,188 ROCHESTER AVE,204.00000,6.00000,0,0,Open
360009205502,MS 442 CARROLL GARDENS SCHOOL FOR INNOVATION,0,35,18,100,162,1,22,339.0,8.6200000,11215,Kings County,500 19TH ST,132.00000,7.00000,0,0,Open
360009202226,MS 51 WILLIAM ALEXANDER,2,263,79,330,235,5,49,963.0,14.8200000,11215,Kings County,350 5TH AVE,591.00000,27.00000,0,0,Open
360012301972,MS 53 BRIAN PICCOLO,2,3,102,113,13,4,4,241.0,9.9600000,11691,Queens County,10-45 NAMEOKE ST,226.00000,6.00000,0,0,Open
360011905702,MS 582,3,2,59,239,8,0,5,316.0,10.7500000,11206,Kings County,207 BUSHWICK AVE,282.00000,6.00000,0,0,Open
360013506649,MS 596,2,45,134,191,25,1,1,399.0,5.7900000,10475,Bronx County,850 BAYCHESTER AVE,340.00000,4.00000,1,0,Open
360009502262,MS 61 DR GLADSTONE H ATWELL,9,2,251,45,7,2,4,320.0,9.6800000,11225,Kings County,400 EMPIRE BLVD,280.00000,3.00000,0,0,Open
360009206567,MS 839,0,41,17,87,136,2,22,305.0,10.4000000,11218,Kings County,713 CATON AVE,127.00000,6.00000,0,0,Open
360015306619,MS 890,3,55,87,119,42,0,8,314.0,9.8900000,11218,Kings County,21 HINCKLEY PL,243.00000,9.00000,0,0,Open
360012006739,MS 935,1,16,36,212,0,0,1,266.0,12.6700000,11208,Kings County,76 DINSMORE PL,224.00000,3.00000,0,0,Open
360015106725,MS 936 ARTS OFF 3RD,1,37,3,331,85,0,6,463.0,13.1100000,11220,Kings County,270 59TH ST,339.00000,18.00000,0,0,Open
360012005931,MULTICULTURAL HIGH SCHOOL,2,0,0,312,0,0,17,331.0,12.3300000,11208,Kings County,999 JAMAICA AVE,290.00000,7.00000,0,0,Open
361827001651,MUNSEY PARK ELEMENTARY SCHOOL,0,252,17,63,463,0,38,833.0,16.3500000,11030,Nassau County,1 HUNT LN,63.00000,4.00000,0,0,Open
361824001649,MURRAY AVENUE SCHOOL,0,31,2,46,575,0,58,712.0,14.8300000,10538,Westchester County,250 MURRAY AVE,11.00000,1.00000,0,0,Open
360007706207,MURRAY HILL ACADEMY,1,36,53,113,27,2,7,239.0,10.8600000,10016,New York County,111 E 33RD ST,186.00000,9.00000,0,0,Open
360007702034,MURRY BERGTRAUM HIGH SCHOOL FOR BUSINESS CAREERS,1,8,64,52,4,0,1,130.0,8.3100000,10038,New York County,411 PEARL ST,106.00000,2.00000,0,0,Open
360008305644,MUSCOTA,0,8,5,114,129,0,27,283.0,14.4600000,10034,New York County,4862 BROADWAY,90.00000,4.00000,0,0,Open
363192004267,MUSEUM SCHOOL 25,1,5,85,133,8,1,12,245.0,14.0700000,10701,Westchester County,579 WARBURTON AVE,152.00000,5.00000,0,0,Open
362988004020,MYERS CORNERS SCHOOL,0,22,60,234,501,1,24,842.0,14.2000000,12590,Dutchess County,156 MYERS CORNERS RD,292.00000,41.00000,0,0,Open
362037001878,MYLES ELEMENTARY SCHOOL,0,28,2,25,281,0,9,345.0,10.1000000,13413,Oneida County,100 CLINTON RD,104.00000,15.00000,0,0,Open
362643003624,MYNDERSE ACADEMY,2,11,12,25,286,0,29,368.0,11.0400000,13148,Seneca County,105 TROY ST,167.00000,4.00000,0,0,Open
362352003285,N A HAMILTON BICENTENNIAL SCHOOL,2,1,21,66,327,0,40,457.0,10.2600000,12729,Orange County,929 RT 209,235.00000,0.00000,0,0,Open
362196003115,N A WALBRAN ELEMENTARY SCHOOL,0,0,4,30,283,0,9,326.0,14.2700000,13424,Oneida County,8610 NY RT 69,94.00000,3.00000,0,0,Open
362019001854,NANUET SENIOR HIGH SCHOOL,2,110,73,248,306,1,19,761.0,11.3700000,10954,Rockland County,103 CHURCH ST,216.00000,19.00000,0,0,Open
362022001855,NAPLES ELEMENTARY SCHOOL,0,3,2,3,284,0,14,306.0,7.6600000,14512,Ontario County,2 ACADEMY ST,154.00000,3.00000,0,0,Open
362022001856,NAPLES HIGH SCHOOL,1,1,3,3,264,0,4,276.0,7.6600000,14512,Ontario County,136 N MAIN ST,117.00000,2.00000,0,0,Open
360010306444,NAPLES STREET ELEMENTARY SCHOOL,1,75,22,70,143,0,6,317.0,8.9600000,10304,Richmond County,1055 TARGEE ST,162.00000,12.00000,0,0,Open
362820003804,NASSAKEAG ELEMENTARY SCHOOL,0,131,13,61,311,0,21,537.0,12.9900000,11733,Suffolk County,PO BOX 9050,55.00000,0.00000,0,0,Open
368054004643,NASSAU BOCES,7,159,473,648,415,1,40,1743.0,6.9400000,11530,Nassau County,PO BOX 9195,†,†,1,0,Open
360650000432,NASSAU SCHOOL,0,21,34,61,155,0,18,289.0,11.1200000,12601,Dutchess County,7 NASSAU RD,53.00000,5.00000,0,0,Open
362067002898,NATHAN T HALL SCHOOL,0,0,1,10,305,0,12,328.0,11.7100000,13811,Tioga County,PO BOX 547,144.00000,5.00000,0,0,Open
361869005743,NATHANIEL WOODHULL ELEMENTARY SCHOOL,2,31,90,391,232,3,37,786.0,14.8300000,11967,Suffolk County,6 FRANCIS LANDAU PL,392.00000,15.00000,0,0,Open
360585000324,NATIVE AMERICAN MAGNET,16,63,155,66,40,1,16,357.0,9.7800000,14213,Erie County,97 W DELAVAN AVE,330.00000,0.00000,0,0,Open
360107706308,NEIGHBORHOOD CHARTER SCHOOL OF HARLEM,1,10,248,317,5,2,13,596.0,†,10031,New York County,691 ST NICHOLAS AVE,546.00000,21.00000,0,1,Open
360119306672,NEIGHBORHOOD CHARTER SCHOOL-BRONX,4,2,105,290,3,2,11,417.0,†,10454,Bronx County,411 WALES AVE,354.00000,11.00000,0,1,Open
360007605618,NEIGHBORHOOD SCHOOL,5,13,25,81,80,1,18,224.0,10.8700000,10009,New York County,121 E 3RD ST,99.00000,3.00000,0,0,Open
361188000952,NEIL ARMSTRONG SCHOOL,2,20,73,86,168,0,39,388.0,10.5000000,14606,Monroe County,3273 LYELL RD,195.00000,29.00000,0,0,Open
360009406509,NELSON MANDELA HIGH SCHOOL,4,3,104,17,1,0,15,144.0,7.6600000,11213,Kings County,1700 FULTON ST,126.00000,7.00000,0,0,Open
362010006729,NELSON MANDELA/DR HOSA ZOLLICOFFER SCHOOL,2,3,185,159,27,0,2,378.0,11.1800000,10550,Westchester County,250 GRAMATAN AVE,232.00000,0.00000,0,0,Open
362706005746,NESAQUAKE MIDDLE SCHOOL,2,23,4,40,373,1,11,454.0,9.1800000,11780,Suffolk County,479 EDGEWOOD AVE,48.00000,2.00000,0,0,Open
361518001272,NETHERWOOD SCHOOL,1,4,25,57,184,0,20,291.0,8.9900000,12538,Dutchess County,PO BOX 724,130.00000,10.00000,0,0,Open
360008606391,NEW AMERICAN ACADEMY AT ROBERTO CLEMENTE STATE PARK (THE),5,2,119,232,10,1,2,371.0,11.6600000,10453,Bronx County,275 HARLEM RIVER PARK BRIDGE,365.00000,2.00000,0,0,Open
360109206415,NEW AMERICAN ACADEMY CHARTER SCHOOL (THE),1,0,232,25,4,1,6,269.0,14.9400000,11236,Kings County,9301 AVE B,191.00000,11.00000,0,1,Open
360009506409,NEW BRIDGES ELEMENTARY,4,8,319,94,9,2,5,441.0,14.1500000,11213,Kings County,1025 EASTERN PKWY,353.00000,8.00000,0,0,Open
362034001872,NEW CITY ELEMENTARY SCHOOL,3,74,13,123,201,2,13,429.0,11.4200000,10956,Rockland County,60 CRESTWOOD DR,†,†,0,0,Open
360007705499,NEW DESIGN HIGH SCHOOL,3,25,135,269,12,0,5,449.0,8.8700000,10002,New York County,350 GRAND ST,386.00000,3.00000,0,0,Open
360008106257,NEW DESIGN MIDDLE SCHOOL,0,0,39,37,5,0,0,81.0,5.3000000,10031,New York County,625 W 133RD ST,77.00000,1.00000,0,0,Open
360008606395,NEW DIRECTIONS SECONDARY SCHOOL,0,0,45,90,3,0,0,138.0,7.4700000,10457,Bronx County,240 E 172ND ST,132.00000,2.00000,0,0,Open
360010302035,NEW DORP HIGH SCHOOL,6,526,254,889,"1,281",2,47,3011.0,13.2400000,10306,Richmond County,465 NEW DORP LN,1872.00000,98.00000,0,0,Open
360007604873,NEW EXPLORATIONS INTO SCIENCETECH AND MATH HIGH SCHOOL,5,611,74,166,578,4,175,1613.0,16.6700000,10002,New York County,111 COLUMBIA ST,383.00000,36.00000,0,0,Open
362037001879,NEW HARTFORD SENIOR HIGH SCHOOL,0,34,13,37,504,0,29,617.0,11.7900000,13413,Oneida County,33 OXFORD RD,106.00000,11.00000,0,0,Open
361917001733,NEW HAVEN ELEMENTARY SCHOOL,0,0,2,4,227,0,8,241.0,11.7400000,13121,Oswego County,PO BOX 119,117.00000,4.00000,0,0,Open
360016705891,NEW HEIGHTS ACADEMY CHARTER SCHOOL,2,2,73,625,8,1,1,712.0,16.3700000,10031,New York County,1818 AMSTERDAM AVE,622.00000,0.00000,0,1,Open
360009506335,NEW HEIGHTS MIDDLE SCHOOL,17,1,153,45,4,0,3,223.0,9.5300000,11203,Kings County,790 E NEW YORK AVE,200.00000,5.00000,0,0,Open
362652003629,NEW HYDE PARK MEMORIAL HIGH SCHOOL,5,987,44,297,391,3,11,1738.0,13.7900000,11040,Nassau County,500 LEONARD BLVD,346.00000,25.00000,0,0,Open
362040001885,NEW HYDE PARK ROAD SCHOOL,4,278,2,94,92,0,17,488.0,13.1100000,11040,Nassau County,300 NEW HYDE PARK RD,103.00000,13.00000,0,0,Open
361920001741,NEW LANE MEMORIAL ELEMENTARY SCHOOL,1,67,65,257,369,1,23,783.0,18.4400000,11784,Suffolk County,15 NEW LN,359.00000,5.00000,0,0,Open
362043001886,NEW LEBANON JUNIOR-SENIOR HIGH SCHOOL,0,9,5,8,156,0,13,191.0,7.5700000,12125,Columbia County,14665 RTE 22,87.00000,6.00000,0,0,Open
360008605667,NEW MILLENNIUM BRONX ACADEMY OF THE ARTS,1,0,54,90,1,0,0,146.0,8.3000000,10456,Bronx County,1000 TELLER AVE,135.00000,0.00000,0,0,Open
362046001890,NEW PALTZ MIDDLE SCHOOL,0,13,19,64,294,1,25,418.0,8.8100000,12561,Ulster County,196 MAIN ST,110.00000,11.00000,0,0,Open
362046001891,NEW PALTZ SENIOR HIGH SCHOOL,0,20,25,97,476,0,43,662.0,11.6100000,12561,Ulster County,196 MAIN ST,143.00000,21.00000,0,0,Open
